x,y,z,gx,gy,gz
-0.0360902,-0.0710846,-0.00260109,1.49738,-0.176774,4.49913
-0.0360716,-0.0710393,-0.00260691,1.49727,-0.180517,4.49909
-0.0360523,-0.070993,-0.00261248,1.49716,-0.184259,4.49905
-0.0360323,-0.0709456,-0.00261816,1.49704,-0.188,4.49901
-0.0360118,-0.0708972,-0.00262428,1.49692,-0.191739,4.49897
-0.0359907,-0.070848,-0.00263096,1.4968,-0.195478,4.49893
-0.035969,-0.0707979,-0.0026384,1.49667,-0.199215,4.49889
-0.0359469,-0.0707469,-0.00264615,1.49655,-0.202951,4.49885
-0.0359244,-0.0706951,-0.00265403,1.49642,-0.206685,4.49881
-0.0359016,-0.0706426,-0.00266245,1.49629,-0.210419,4.49876
-0.0358786,-0.0705894,-0.00267173,1.49615,-0.214151,4.49872
-0.0358554,-0.0705355,-0.00268183,1.49602,-0.217881,4.49867
-0.0358321,-0.070481,-0.00269269,1.49588,-0.221611,4.49863
-0.0358089,-0.0704259,-0.00270448,1.49574,-0.225338,4.49858
-0.0357857,-0.0703702,-0.00271691,1.4956,-0.229065,4.49853
-0.0357628,-0.0703139,-0.00272931,1.49545,-0.23279,4.49848
-0.0357402,-0.0702572,-0.0027415,1.4953,-0.236513,4.49843
-0.0357181,-0.0701999,-0.0027535,1.49515,-0.240235,4.49838
-0.0356965,-0.0701421,-0.00276533,1.495,-0.243956,4.49833
-0.0356756,-0.0700839,-0.00277712,1.49484,-0.247675,4.49828
-0.0356555,-0.0700252,-0.00278873,1.49469,-0.251392,4.49823
-0.0356362,-0.0699659,-0.00280009,1.49453,-0.255108,4.49818
-0.0356178,-0.0699062,-0.00281131,1.49436,-0.258822,4.49812
-0.0356005,-0.0698461,-0.00282249,1.4942,-0.262535,4.49807
-0.0355843,-0.0697855,-0.00283395,1.49403,-0.266245,4.49801
-0.0355692,-0.0697244,-0.00284585,1.49386,-0.269955,4.49795
-0.0355554,-0.069663,-0.00285803,1.49369,-0.273662,4.4979
-0.0355428,-0.0696012,-0.00287034,1.49352,-0.277368,4.49784
-0.0355317,-0.0695391,-0.00288276,1.49334,-0.281072,4.49778
-0.0355219,-0.0694766,-0.002895,1.49316,-0.284774,4.49772
-0.0355135,-0.0694139,-0.00290683,1.49298,-0.288475,4.49766
-0.0355066,-0.0693508,-0.00291802,1.4928,-0.292173,4.4976
-0.0355012,-0.0692875,-0.00292872,1.49261,-0.29587,4.49754
-0.0354972,-0.069224,-0.00293918,1.49243,-0.299565,4.49748
-0.0354946,-0.0691601,-0.00294956,1.49224,-0.303258,4.49741
-0.0354935,-0.069096,-0.00296042,1.49204,-0.306949,4.49735
-0.0354938,-0.0690315,-0.00297197,1.49185,-0.310638,4.49728
-0.0354953,-0.0689667,-0.00298386,1.49165,-0.314325,4.49722
-0.0354982,-0.0689015,-0.00299574,1.49145,-0.318011,4.49715
-0.0355022,-0.0688359,-0.00300721,1.49125,-0.321694,4.49708
-0.0355074,-0.0687697,-0.00301798,1.49104,-0.325375,4.49701
-0.0355136,-0.068703,-0.00302813,1.49084,-0.329054,4.49695
-0.0355207,-0.0686357,-0.00303774,1.49063,-0.332731,4.49688
-0.0355286,-0.0685677,-0.00304646,1.49042,-0.336406,4.49681
-0.0355372,-0.0684991,-0.00305416,1.4902,-0.340079,4.49673
-0.0355464,-0.0684298,-0.00306112,1.48999,-0.34375,4.49666
-0.0355561,-0.0683598,-0.00306734,1.48977,-0.347418,4.49659
-0.0355663,-0.068289,-0.00307265,1.48955,-0.351084,4.49652
-0.0355768,-0.0682175,-0.0030776,1.48932,-0.354748,4.49644
-0.0355876,-0.0681454,-0.00308269,1.4891,-0.35841,4.49637
-0.0355987,-0.0680726,-0.0030879,1.48887,-0.36207,4.49629
-0.0356099,-0.0679992,-0.00309287,1.48864,-0.365727,4.49621
-0.0356212,-0.0679253,-0.00309734,1.48841,-0.369382,4.49614
-0.0356324,-0.067851,-0.00310155,1.48817,-0.373035,4.49606
-0.0356434,-0.0677762,-0.00310527,1.48793,-0.376685,4.49598
-0.0356543,-0.0677011,-0.00310813,1.48769,-0.380333,4.4959
-0.0356647,-0.0676258,-0.00311029,1.48745,-0.383979,4.49582
-0.0356748,-0.0675503,-0.00311212,1.48721,-0.387622,4.49574
-0.0356842,-0.0674747,-0.00311392,1.48696,-0.391262,4.49565
-0.035693,-0.067399,-0.00311581,1.48671,-0.3949,4.49557
-0.035701,-0.0673233,-0.00311756,1.48646,-0.398536,4.49549
-0.0357082,-0.0672476,-0.00311879,1.48621,-0.402169,4.4954
-0.0357144,-0.0671719,-0.00311933,1.48595,-0.4058,4.49532
-0.0357197,-0.0670962,-0.00311955,1.48569,-0.409428,4.49523
-0.0357238,-0.0670206,-0.0031198,1.48543,-0.413053,4.49514
-0.0357267,-0.0669451,-0.00312045,1.48517,-0.416676,4.49506
-0.0357283,-0.0668697,-0.00312201,1.4849,-0.420296,4.49497
-0.0357286,-0.0667943,-0.00312434,1.48463,-0.423914,4.49488
-0.0357275,-0.066719,-0.00312704,1.48436,-0.427529,4.49479
-0.035725,-0.0666437,-0.00313018,1.48409,-0.431141,4.4947
-0.0357209,-0.0665683,-0.00313383,1.48382,-0.434751,4.49461
-0.0357154,-0.0664929,-0.00313795,1.48354,-0.438357,4.49451
-0.0357083,-0.0664173,-0.00314254,1.48326,-0.441961,4.49442
-0.0356997,-0.0663416,-0.00314768,1.48298,-0.445562,4.49433
-0.0356897,-0.0662656,-0.00315345,1.48269,-0.449161,4.49423
-0.0356781,-0.0661893,-0.00315967,1.48241,-0.452756,4.49414
-0.0356652,-0.0661127,-0.00316582,1.48212,-0.456349,4.49404
-0.035651,-0.0660356,-0.00317184,1.48183,-0.459939,4.49394
-0.0356355,-0.0659579,-0.00317848,1.48153,-0.463525,4.49384
-0.035619,-0.0658796,-0.00318601,1.48124,-0.467109,4.49375
-0.0356015,-0.0658006,-0.0031938,1.48094,-0.47069,4.49365
-0.0355832,-0.0657209,-0.00320127,1.48064,-0.474268,4.49355
-0.0355643,-0.0656402,-0.00320839,1.48033,-0.477843,4.49344
-0.035545,-0.0655588,-0.00321546,1.48003,-0.481415,4.49334
-0.0355252,-0.0654763,-0.00322278,1.47972,-0.484984,4.49324
-0.0355054,-0.065393,-0.00323033,1.47941,-0.48855,4.49314
-0.0354854,-0.0653087,-0.00323832,1.4791,-0.492113,4.49303
-0.0354656,-0.0652233,-0.00324666,1.47878,-0.495673,4.49293
-0.035446,-0.065137,-0.00325502,1.47847,-0.499229,4.49282
-0.0354267,-0.0650496,-0.0032636,1.47815,-0.502783,4.49272
-0.0354078,-0.0649612,-0.00327256,1.47783,-0.506333,4.49261
-0.0353894,-0.0648717,-0.00328193,1.4775,-0.50988,4.4925
-0.0353715,-0.0647812,-0.00329203,1.47718,-0.513424,4.49239
-0.0353542,-0.0646897,-0.00330255,1.47685,-0.516964,4.49228
-0.0353374,-0.0645971,-0.00331278,1.47652,-0.520502,4.49217
-0.0353211,-0.0645036,-0.00332246,1.47618,-0.524036,4.49206
-0.0353054,-0.0644091,-0.00333172,1.47585,-0.527566,4.49195
-0.0352901,-0.0643137,-0.00334081,1.47551,-0.531094,4.49184
-0.0352753,-0.0642176,-0.00334919,1.47517,-0.534618,4.49172
-0.0352607,-0.0641206,-0.00335649,1.47483,-0.538138,4.49161
-0.0352465,-0.064023,-0.0033629,1.47448,-0.541656,4.49149
-0.0352324,-0.0639247,-0.0033684,1.47413,-0.54517,4.49138
-0.0352185,-0.0638258,-0.0033731,1.47378,-0.54868,4.49126
-0.0352046,-0.0637264,-0.00337717,1.47343,-0.552187,4.49114
-0.0351907,-0.0636266,-0.00338079,1.47308,-0.55569,4.49103
-0.0351767,-0.0635263,-0.00338409,1.47272,-0.55919,4.49091
-0.0351625,-0.0634257,-0.00338688,1.47236,-0.562687,4.49079
-0.0351481,-0.0633246,-0.00338902,1.472,-0.566179,4.49067
-0.0351334,-0.0632232,-0.00339043,1.47164,-0.569669,4.49055
-0.0351184,-0.0631214,-0.00339134,1.47127,-0.573154,4.49042
-0.0351029,-0.0630192,-0.00339208,1.4709,-0.576636,4.4903
-0.035087,-0.0629166,-0.00339264,1.47053,-0.580115,4.49018
-0.0350705,-0.0628136,-0.003393,1.47016,-0.583589,4.49005
-0.0350535,-0.0627101,-0.00339308,1.46978,-0.587061,4.48993
-0.0350358,-0.0626062,-0.003393,1.4694,-0.590528,4.4898
-0.0350174,-0.0625018,-0.00339296,1.46903,-0.593991,4.48968
-0.0349983,-0.062397,-0.00339305,1.46864,-0.597451,4.48955
-0.0349783,-0.0622916,-0.00339322,1.46826,-0.600907,4.48942
-0.0349574,-0.0621856,-0.00339316,1.46787,-0.60436,4.48929
-0.0349357,-0.062079,-0.00339234,1.46748,-0.607808,4.48916
-0.0349131,-0.0619717,-0.00339087,1.46709,-0.611253,4.48903
-0.0348895,-0.0618638,-0.0033891,1.4667,-0.614694,4.4889
-0.034865,-0.0617551,-0.00338701,1.4663,-0.61813,4.48877
-0.0348396,-0.0616457,-0.00338442,1.4659,-0.621563,4.48863
-0.0348134,-0.0615355,-0.00338124,1.4655,-0.624992,4.4885
-0.0347864,-0.0614246,-0.00337734,1.4651,-0.628418,4.48837
-0.0347586,-0.0613128,-0.00337251,1.46469,-0.631839,4.48823
-0.0347301,-0.0612003,-0.00336679,1.46429,-0.635256,4.4881
-0.0347011,-0.0610869,-0.0033604,1.46388,-0.638669,4.48796
-0.0346715,-0.0609728,-0.0033536,1.46346,-0.642078,4.48782
-0.0346416,-0.0608579,-0.00334649,1.46305,-0.645483,4.48768
-0.0346113,-0.0607423,-0.0033393,1.46263,-0.648884,4.48754
-0.0345809,-0.0606259,-0.0033315,1.46221,-0.652281,4.4874
-0.0345504,-0.0605088,-0.00332317,1.46179,-0.655674,4.48726
-0.0345198,-0.0603911,-0.00331475,1.46137,-0.659062,4.48712
-0.0344893,-0.0602728,-0.00330585,1.46094,-0.662447,4.48698
-0.034459,-0.0601539,-0.00329602,1.46051,-0.665827,4.48684
-0.034429,-0.0600345,-0.0032853,1.46008,-0.669203,4.48669
-0.0343994,-0.0599145,-0.00327388,1.45965,-0.672575,4.48655
-0.0343702,-0.059794,-0.00326227,1.45921,-0.675942,4.4864
-0.0343416,-0.0596731,-0.00325119,1.45877,-0.679306,4.48626
-0.0343136,-0.0595518,-0.00324104,1.45833,-0.682665,4.48611
-0.0342863,-0.0594301,-0.00323158,1.45789,-0.686019,4.48596
-0.0342599,-0.0593081,-0.00322214,1.45745,-0.68937,4.48582
-0.0342342,-0.0591859,-0.00321206,1.457,-0.692716,4.48567
-0.0342095,-0.0590635,-0.00320134,1.45655,-0.696057,4.48552
-0.0341857,-0.058941,-0.00319047,1.4561,-0.699395,4.48537
-0.0341628,-0.0588184,-0.00317979,1.45565,-0.702728,4.48522
-0.0341409,-0.0586959,-0.00316922,1.45519,-0.706056,4.48506
-0.0341201,-0.0585735,-0.00315862,1.45473,-0.70938,4.48491
-0.0341002,-0.0584512,-0.00314806,1.45427,-0.712699,4.48476
-0.0340814,-0.0583291,-0.00313778,1.45381,-0.716014,4.4846
-0.0340635,-0.0582073,-0.00312766,1.45334,-0.719325,4.48445
-0.0340466,-0.0580858,-0.00311731,1.45287,-0.722631,4.48429
-0.0340307,-0.0579647,-0.00310679,1.4524,-0.725932,4.48413
-0.0340157,-0.057844,-0.00309658,1.45193,-0.729229,4.48398
-0.0340016,-0.0577239,-0.00308675,1.45146,-0.732521,4.48382
-0.0339883,-0.0576043,-0.00307713,1.45098,-0.735808,4.48366
-0.0339759,-0.0574853,-0.00306778,1.4505,-0.739091,4.4835
-0.0339642,-0.0573669,-0.00305859,1.45002,-0.742369,4.48334
-0.0339533,-0.0572492,-0.00304947,1.44954,-0.745643,4.48318
-0.0339429,-0.0571322,-0.00304037,1.44905,-0.748911,4.48302
-0.0339332,-0.0570159,-0.00303108,1.44856,-0.752176,4.48285
-0.033924,-0.0569004,-0.00302184,1.44807,-0.755435,4.48269
-0.0339153,-0.0567856,-0.00301272,1.44758,-0.758689,4.48253
-0.033907,-0.0566717,-0.00300391,1.44708,-0.761939,4.48236
-0.0338991,-0.0565587,-0.00299599,1.44659,-0.765184,4.4822
-0.0338917,-0.0564465,-0.00298924,1.44609,-0.768424,4.48203
-0.0338846,-0.0563353,-0.00298344,1.44559,-0.771659,4.48186
-0.0338779,-0.0562249,-0.00297821,1.44508,-0.77489,4.48169
-0.0338717,-0.0561154,-0.00297341,1.44457,-0.778115,4.48152
-0.0338659,-0.0560068,-0.00296882,1.44407,-0.781336,4.48136
-0.0338606,-0.055899,-0.00296454,1.44355,-0.784551,4.48118
-0.0338557,-0.0557921,-0.00296087,1.44304,-0.787762,4.48101
-0.0338514,-0.0556859,-0.00295807,1.44253,-0.790968,4.48084
-0.0338477,-0.0555805,-0.00295568,1.44201,-0.794168,4.48067
-0.0338445,-0.0554756,-0.00295354,1.44149,-0.797364,4.4805
-0.0338418,-0.0553714,-0.00295184,1.44097,-0.800555,4.48032
-0.0338397,-0.0552676,-0.00295071,1.44044,-0.80374,4.48015
-0.0338381,-0.0551642,-0.00295017,1.43991,-0.806921,4.47997
-0.0338369,-0.0550611,-0.00294982,1.43938,-0.810096,4.47979
-0.0338363,-0.0549583,-0.00294941,1.43885,-0.813266,4.47962
-0.033836,-0.0548555,-0.00294892,1.43832,-0.816432,4.47944
-0.033836,-0.0547528,-0.00294824,1.43778,-0.819592,4.47926
-0.0338364,-0.05465,-0.00294774,1.43724,-0.822746,4.47908
-0.033837,-0.054547,-0.00294792,1.4367,-0.825896,4.4789
-0.0338377,-0.0544438,-0.0029489,1.43616,-0.82904,4.47872
-0.0338386,-0.0543401,-0.00295023,1.43562,-0.83218,4.47854
-0.0338394,-0.0542359,-0.00295159,1.43507,-0.835313,4.47836
-0.0338402,-0.054131,-0.00295294,1.43452,-0.838442,4.47817
-0.0338408,-0.0540254,-0.00295418,1.43397,-0.841565,4.47799
-0.0338411,-0.053919,-0.00295528,1.43341,-0.844683,4.4778
-0.033841,-0.0538118,-0.00295648,1.43286,-0.847796,4.47762
-0.0338406,-0.0537036,-0.00295798,1.4323,-0.850903,4.47743
-0.0338396,-0.0535944,-0.00295952,1.43174,-0.854005,4.47725
-0.0338381,-0.0534844,-0.00296131,1.43117,-0.857102,4.47706
-0.0338359,-0.0533734,-0.00296354,1.43061,-0.860193,4.47687
-0.0338331,-0.0532614,-0.00296584,1.43004,-0.863279,4.47668
-0.0338296,-0.0531485,-0.00296789,1.42947,-0.866359,4.47649
-0.0338254,-0.0530347,-0.00296944,1.4289,-0.869434,4.4763
-0.0338205,-0.05292,-0.00297041,1.42832,-0.872503,4.47611
-0.0338149,-0.0528044,-0.00297112,1.42775,-0.875567,4.47592
-0.0338086,-0.052688,-0.00297148,1.42717,-0.878625,4.47572
-0.0338017,-0.0525707,-0.00297125,1.42658,-0.881678,4.47553
-0.033794,-0.0524525,-0.00297028,1.426,-0.884725,4.47533
-0.0337858,-0.0523335,-0.00296853,1.42542,-0.887767,4.47514
-0.0337771,-0.0522137,-0.00296602,1.42483,-0.890802,4.47494
-0.0337678,-0.0520931,-0.0029628,1.42424,-0.893833,4.47475
-0.0337582,-0.0519717,-0.00295928,1.42364,-0.896857,4.47455
-0.0337483,-0.0518496,-0.00295568,1.42305,-0.899876,4.47435
-0.0337382,-0.0517269,-0.00295168,1.42245,-0.90289,4.47415
-0.033728,-0.0516035,-0.00294706,1.42185,-0.905897,4.47395
-0.0337179,-0.0514794,-0.00294224,1.42125,-0.908899,4.47375
-0.033708,-0.0513548,-0.00293752,1.42065,-0.911895,4.47355
-0.0336985,-0.0512294,-0.00293241,1.42004,-0.914886,4.47335
-0.0336896,-0.0511035,-0.00292668,1.41943,-0.91787,4.47314
-0.0336813,-0.0509769,-0.00292037,1.41882,-0.920849,4.47294
-0.0336738,-0.0508497,-0.00291332,1.41821,-0.923822,4.47274
-0.0336673,-0.0507218,-0.00290513,1.41759,-0.926789,4.47253
-0.033662,-0.0505933,-0.00289572,1.41698,-0.929751,4.47233
-0.033658,-0.0504642,-0.00288564,1.41636,-0.932706,4.47212
-0.0336555,-0.0503345,-0.00287559,1.41574,-0.935656,4.47191
-0.0336546,-0.0502044,-0.00286584,1.41511,-0.938599,4.4717
-0.0336555,-0.0500737,-0.00285642,1.41449,-0.941537,4.4715
-0.0336581,-0.0499425,-0.00284732,1.41386,-0.944469,4.47129
-0.0336627,-0.0498109,-0.00283861,1.41323,-0.947395,4.47108
-0.0336693,-0.0496788,-0.00283052,1.41259,-0.950314,4.47086
-0.0336779,-0.0495463,-0.0028234,1.41196,-0.953228,4.47065
-0.0336884,-0.0494134,-0.00281724,1.41132,-0.956136,4.47044
-0.0337009,-0.0492801,-0.00281209,1.41068,-0.959038,4.47023
-0.0337154,-0.0491465,-0.00280806,1.41004,-0.961933,4.47001
-0.0337316,-0.0490125,-0.00280517,1.4094,-0.964823,4.4698
-0.0337495,-0.0488782,-0.00280308,1.40875,-0.967707,4.46958
-0.0337689,-0.0487437,-0.00280123,1.4081,-0.970584,4.46937
-0.0337896,-0.0486089,-0.00279959,1.40745,-0.973455,4.46915
-0.0338115,-0.0484739,-0.00279829,1.4068,-0.97632,4.46893
-0.0338343,-0.0483388,-0.0027973,1.40614,-0.979179,4.46871
-0.0338579,-0.0482037,-0.00279621,1.40548,-0.982032,4.46849
-0.033882,-0.0480684,-0.00279452,1.40482,-0.984879,4.46827
-0.0339064,-0.0479332,-0.00279213,1.40416,-0.987719,4.46805
-0.0339307,-0.047798,-0.0027892,1.4035,-0.990553,4.46783
-0.0339549,-0.0476628,-0.00278576,1.40283,-0.993381,4.46761
-0.0339786,-0.0475276,-0.00278165,1.40216,-0.996203,4.46739
-0.0340017,-0.0473926,-0.00277689,1.40149,-0.999018,4.46716
-0.0340239,-0.0472576,-0.00277145,1.40082,-1.00183,4.46694
-0.0340449,-0.0471229,-0.0027656,1.40015,-1.00463,4.46672
-0.0340647,-0.0469882,-0.00275949,1.39947,-1.00743,4.46649
-0.0340829,-0.0468537,-0.00275296,1.39879,-1.01022,4.46626
-0.0340994,-0.0467194,-0.0027458,1.39811,-1.013,4.46604
-0.034114,-0.0465852,-0.00273819,1.39742,-1.01578,4.46581
-0.0341266,-0.0464511,-0.00272994,1.39674,-1.01855,4.46558
-0.034137,-0.046317,-0.00272143,1.39605,-1.02131,4.46535
-0.0341451,-0.0461831,-0.00271317,1.39536,-1.02407,4.46512
-0.0341506,-0.0460491,-0.00270518,1.39466,-1.02682,4.46489
-0.0341536,-0.0459151,-0.00269732,1.39397,-1.02957,4.46466
-0.0341539,-0.045781,-0.00268955,1.39327,-1.0323,4.46442
-0.0341515,-0.0456468,-0.00268187,1.39257,-1.03504,4.46419
-0.0341464,-0.0455124,-0.0026745,1.39187,-1.03776,4.46396
-0.0341386,-0.0453778,-0.00266776,1.39117,-1.04048,4.46372
-0.034128,-0.0452428,-0.00266174,1.39046,-1.04319,4.46349
-0.0341149,-0.0451075,-0.00265652,1.38975,-1.0459,4.46325
-0.0340992,-0.0449718,-0.00265213,1.38904,-1.0486,4.46301
-0.0340811,-0.0448357,-0.00264836,1.38833,-1.05129,4.46278
-0.0340607,-0.0446991,-0.00264487,1.38762,-1.05397,4.46254
-0.0340382,-0.0445619,-0.00264141,1.3869,-1.05665,4.4623
-0.0340137,-0.0444241,-0.0026379,1.38618,-1.05933,4.46206
-0.0339875,-0.0442857,-0.00263414,1.38546,-1.06199,4.46182
-0.0339597,-0.0441466,-0.00263,1.38473,-1.06465,4.46158
-0.0339306,-0.0440068,-0.00262527,1.38401,-1.0673,4.46134
-0.0339002,-0.0438662,-0.00261999,1.38328,-1.06995,4.46109
-0.0338689,-0.043725,-0.00261425,1.38255,-1.07259,4.46085
-0.0338369,-0.043583,-0.0026087,1.38182,-1.07522,4.46061
-0.0338042,-0.0434404,-0.00260355,1.38108,-1.07785,4.46036
-0.0337713,-0.0432971,-0.00259864,1.38035,-1.08046,4.46012
-0.0337382,-0.0431532,-0.00259382,1.37961,-1.08308,4.45987
-0.0337051,-0.0430087,-0.00258836,1.37887,-1.08568,4.45962
-0.0336724,-0.0428635,-0.00258185,1.37812,-1.08828,4.45937
-0.0336402,-0.0427178,-0.00257481,1.37738,-1.09087,4.45913
-0.0336087,-0.0425716,-0.00256767,1.37663,-1.09345,4.45888
-0.0335781,-0.0424249,-0.00256077,1.37588,-1.09603,4.45863
-0.0335485,-0.0422777,-0.00255417,1.37513,-1.0986,4.45838
-0.0335201,-0.0421301,-0.00254797,1.37438,-1.10116,4.45813
-0.0334931,-0.0419822,-0.00254222,1.37362,-1.10372,4.45787
-0.0334676,-0.0418339,-0.00253682,1.37286,-1.10627,4.45762
-0.0334438,-0.0416852,-0.00253178,1.3721,-1.10881,4.45737
-0.0334216,-0.0415363,-0.00252708,1.37134,-1.11135,4.45711
-0.0334013,-0.0413871,-0.00252232,1.37057,-1.11388,4.45686
-0.0333829,-0.0412376,-0.00251758,1.36981,-1.1164,4.4566
-0.0333665,-0.0410879,-0.00251344,1.36904,-1.11891,4.45635
-0.033352,-0.040938,-0.0025102,1.36827,-1.12142,4.45609
-0.0333396,-0.0407879,-0.00250771,1.36749,-1.12392,4.45583
-0.0333293,-0.0406375,-0.00250592,1.36672,-1.12641,4.45557
-0.0333209,-0.0404869,-0.00250477,1.36594,-1.1289,4.45531
-0.0333146,-0.0403359,-0.0025041,1.36516,-1.13138,4.45505
-0.0333101,-0.0401847,-0.00250341,1.36438,-1.13385,4.45479
-0.0333074,-0.0400332,-0.00250236,1.36359,-1.13631,4.45453
-0.0333063,-0.0398812,-0.00250112,1.36281,-1.13877,4.45427
-0.0333067,-0.0397289,-0.00249972,1.36202,-1.14122,4.45401
-0.0333084,-0.0395761,-0.00249807,1.36123,-1.14366,4.45374
-0.0333112,-0.0394227,-0.00249652,1.36043,-1.1461,4.45348
-0.0333149,-0.0392689,-0.00249539,1.35964,-1.14853,4.45321
-0.0333192,-0.0391144,-0.00249425,1.35884,-1.15095,4.45295
-0.033324,-0.0389593,-0.00249289,1.35804,-1.15336,4.45268
-0.0333291,-0.0388035,-0.00249146,1.35724,-1.15577,4.45241
-0.0333343,-0.0386471,-0.00248981,1.35644,-1.15817,4.45215
-0.0333394,-0.0384899,-0.00248774,1.35563,-1.16056,4.45188
-0.0333442,-0.0383321,-0.00248511,1.35482,-1.16295,4.45161
-0.0333485,-0.0381735,-0.00248156,1.35401,-1.16532,4.45134
-0.0333522,-0.0380143,-0.00247697,1.3532,-1.16769,4.45107
-0.0333551,-0.0378544,-0.00247138,1.35239,-1.17006,4.4508
-0.033357,-0.0376938,-0.00246499,1.35157,-1.17241,4.45052
-0.0333577,-0.0375325,-0.00245772,1.35075,-1.17476,4.45025
-0.0333571,-0.0373706,-0.00244985,1.34993,-1.1771,4.44998
-0.033355,-0.0372082,-0.00244184,1.34911,-1.17943,4.4497
-0.0333512,-0.0370451,-0.00243383,1.34828,-1.18176,4.44943
-0.0333456,-0.0368816,-0.00242571,1.34746,-1.18408,4.44915
-0.0333381,-0.0367176,-0.00241722,1.34663,-1.18639,4.44888
-0.0333285,-0.0365532,-0.00240819,1.3458,-1.18869,4.4486
-0.0333167,-0.0363885,-0.00239877,1.34496,-1.19099,4.44832
-0.0333025,-0.0362235,-0.00238897,1.34413,-1.19327,4.44804
-0.033286,-0.0360583,-0.00237851,1.34329,-1.19555,4.44776
-0.033267,-0.0358929,-0.00236737,1.34245,-1.19783,4.44748
-0.0332455,-0.0357275,-0.00235563,1.34161,-1.20009,4.4472
-0.0332215,-0.0355622,-0.00234311,1.34076,-1.20235,4.44692
-0.033195,-0.0353969,-0.00232971,1.33992,-1.2046,4.44664
-0.0331659,-0.0352317,-0.00231554,1.33907,-1.20684,4.44636
-0.0331344,-0.0350669,-0.00230105,1.33822,-1.20908,4.44607
-0.0331005,-0.0349023,-0.00228696,1.33736,-1.21131,4.44579
-0.0330642,-0.034738,-0.00227335,1.33651,-1.21353,4.4455
-0.0330257,-0.0345741,-0.00225994,1.33565,-1.21574,4.44522
-0.032985,-0.0344105,-0.00224629,1.33479,-1.21794,4.44493
-0.0329424,-0.0342474,-0.00223223,1.33393,-1.22014,4.44464
-0.0328979,-0.0340846,-0.00221807,1.33307,-1.22233,4.44436
-0.0328518,-0.0339222,-0.00220391,1.3322,-1.22451,4.44407
-0.0328041,-0.0337601,-0.00218959,1.33134,-1.22668,4.44378
-0.0327551,-0.0335983,-0.00217504,1.33047,-1.22885,4.44349
-0.0327049,-0.0334368,-0.00216027,1.3296,-1.23101,4.4432
-0.0326539,-0.0332755,-0.00214535,1.32872,-1.23316,4.44291
-0.0326021,-0.0331143,-0.00213052,1.32785,-1.2353,4.44262
-0.0325498,-0.0329534,-0.00211621,1.32697,-1.23743,4.44232
-0.0324974,-0.0327925,-0.00210283,1.32609,-1.23956,4.44203
-0.032445,-0.0326318,-0.00209054,1.32521,-1.24168,4.44174
-0.0323929,-0.0324711,-0.00207918,1.32432,-1.24379,4.44144
-0.0323413,-0.0323105,-0.00206891,1.32344,-1.24589,4.44115
-0.0322906,-0.0321499,-0.00205962,1.32255,-1.24799,4.44085
-0.032241,-0.0319893,-0.00205078,1.32166,-1.25008,4.44055
-0.0321926,-0.0318287,-0.00204235,1.32077,-1.25216,4.44026
-0.0321458,-0.031668,-0.00203468,1.31987,-1.25423,4.43996
-0.0321007,-0.0315073,-0.00202804,1.31897,-1.25629,4.43966
-0.0320574,-0.0313464,-0.00202252,1.31808,-1.25835,4.43936
-0.0320162,-0.0311855,-0.00201793,1.31717,-1.2604,4.43906
-0.0319772,-0.0310244,-0.00201359,1.31627,-1.26244,4.43876
-0.0319405,-0.0308633,-0.00200924,1.31537,-1.26447,4.43846
-0.0319061,-0.0307021,-0.00200476,1.31446,-1.26649,4.43815
-0.0318743,-0.0305408,-0.00199985,1.31355,-1.26851,4.43785
-0.0318449,-0.0303794,-0.00199432,1.31264,-1.27052,4.43755
-0.0318181,-0.030218,-0.00198844,1.31173,-1.27252,4.43724
-0.0317938,-0.0300565,-0.00198271,1.31081,-1.27451,4.43694
-0.031772,-0.029895,-0.00197717,1.30989,-1.27649,4.43663
-0.0317528,-0.0297334,-0.00197194,1.30897,-1.27847,4.43632
-0.0317358,-0.0295717,-0.00196697,1.30805,-1.28044,4.43602
-0.0317212,-0.0294099,-0.00196216,1.30713,-1.28239,4.43571
-0.0317087,-0.029248,-0.00195767,1.3062,-1.28435,4.4354
-0.0316982,-0.0290859,-0.00195382,1.30528,-1.28629,4.43509
-0.0316894,-0.0289237,-0.00195046,1.30435,-1.28823,4.43478
-0.0316821,-0.0287614,-0.00194737,1.30341,-1.29015,4.43447
-0.0316762,-0.0285988,-0.00194488,1.30248,-1.29207,4.43416
-0.0316712,-0.028436,-0.00194297,1.30154,-1.29398,4.43385
-0.031667,-0.0282731,-0.00194172,1.30061,-1.29589,4.43354
-0.0316632,-0.0281099,-0.00194158,1.29967,-1.29778,4.43322
-0.0316595,-0.0279466,-0.00194259,1.29872,-1.29967,4.43291
-0.0316557,-0.027783,-0.00194467,1.29778,-1.30154,4.43259
-0.0316514,-0.0276192,-0.00194777,1.29683,-1.30341,4.43228
-0.0316463,-0.0274552,-0.00195199,1.29589,-1.30528,4.43196
-0.0316402,-0.027291,-0.00195685,1.29493,-1.30713,4.43164
-0.0316326,-0.0271265,-0.00196219,1.29398,-1.30897,4.43133
-0.0316235,-0.0269618,-0.00196807,1.29303,-1.31081,4.43101
-0.0316124,-0.026797,-0.00197433,1.29207,-1.31264,4.43069
-0.0315992,-0.0266319,-0.00198101,1.29111,-1.31446,4.43037
-0.0315837,-0.0264667,-0.0019879,1.29015,-1.31627,4.43005
