x,y,z,gx,gy,gz,motor0,motor1,motor2,motor3
-0.00619951,0.000179682,4.49047,0,0,5,0,0,0,0
-0.00619951,0.000179682,4.49047,0,0,5,0,0,0,0
-0.00619951,0.000179682,4.49047,0,0,5,0,0,0,0
-0.00626002,-0.00100166,4.49268,0,0,5,0,0,0,0
-0.00626002,-0.00100166,4.49268,0,0,5,0,0,0,0
-0.00637838,-0.00281507,4.49587,0,0,5,0,0,0,0
-0.00637838,-0.00281507,4.49587,0,0,5,0,0,0,0
-0.00637838,-0.00281507,4.49587,0,0,5,0,0,0,0
-0.00646428,-0.00468272,4.49887,0,0,5,0,0,0,0
-0.00646428,-0.00468272,4.49887,0,0,5,0,0,0,0
-0.00646428,-0.00468272,4.49887,0,0,5,0,0,0,0
-0.00646107,-0.00595134,4.50083,0,0,5,0,0,0,0
-0.00646107,-0.00595134,4.50083,0,0,5,0,0,0,0
-0.00637761,-0.00722068,4.50274,0,0,5,0,0,0,0
-0.00637761,-0.00722068,4.50274,0,0,5,0,0,0,0
-0.00637761,-0.00722068,4.50274,0,0,5,0,0,0,0
-0.00614189,-0.00909347,4.50546,0,0,5,0,0,0,0
-0.00614189,-0.00909347,4.50546,0,0,5,0,0,0,0
-0.00614189,-0.00909347,4.50546,0,0,5,0,0,0,0
-0.0059473,-0.0102972,4.50724,0,0,5,0,0,0,0
-0.0059473,-0.0102972,4.50724,0,0,5,0,0,0,0
-0.00572275,-0.0120318,4.50982,0,0,5,0,0,0,0
-0.00572275,-0.0120318,4.50982,0,0,5,0,0,0,0
-0.00572275,-0.0120318,4.50982,0,0,5,0,0,0,0
-0.00562041,-0.0131607,4.51149,0,0,5,0,0,0,0
-0.00562041,-0.0131607,4.51149,0,0,5,0,0,0,0
-0.0055145,-0.014842,4.51387,0,0,5,0,0,0,0
-0.0055145,-0.014842,4.51387,0,0,5,0,0,0,0
-0.0055145,-0.014842,4.51387,0,0,5,0,0,0,0
-0.00539071,-0.0164904,4.51614,0,0,5,0,0,0,0
-0.00539071,-0.0164904,4.51614,0,0,5,0,0,0,0
-0.0053217,-0.0170289,4.51689,0,0,5,0,0,0,0
-0.0053217,-0.0170289,4.51689,0,0,5,0,0,0,0
-0.0053217,-0.0170289,4.51689,0,0,5,0,0,0,0
-0.00503446,-0.01856,4.51907,0,0,5,0,0,0,0
-0.00503446,-0.01856,4.51907,0,0,5,0,0,0,0
-0.00503446,-0.01856,4.51907,0,0,5,0,0,0,0
-0.00464007,-0.0199351,4.52118,0,0,5,0,0,0,0
-0.00464007,-0.0199351,4.52118,0,0,5,0,0,0,0
-0.00437386,-0.0207495,4.52256,0,0,5,0,0,0,0
-0.00437386,-0.0207495,4.52256,0,0,5,0,0,0,0
-0.00437386,-0.0207495,4.52256,0,0,5,0,0,0,0
-0.00407888,-0.0218474,4.5246,0,0,5,0,0,0,0
-0.00407888,-0.0218474,4.5246,0,0,5,0,0,0,0
-0.00407888,-0.0218474,4.5246,0,0,5,0,0,0,0
-0.0038847,-0.022836,4.52656,0,0,5,0,0,0,0
-0.0038847,-0.022836,4.52656,0,0,5,0,0,0,0
-0.00382238,-0.0231451,4.52721,0,0,5,0,0,0,0
-0.00382238,-0.0231451,4.52721,0,0,5,0,0,0,0
-0.00382238,-0.0231451,4.52721,0,0,5,0,0,0,0
-0.00348806,-0.0242502,4.5298,0,0,5,0,0,0,0
-0.00348806,-0.0242502,4.5298,0,0,5,0,0,0,0
-0.00348806,-0.0242502,4.5298,0,0,5,0,0,0,0
-0.00323714,-0.0246947,4.53107,0,0,5,0,0,0,0
-0.00323714,-0.0246947,4.53107,0,0,5,0,0,0,0
-0.00279871,-0.0252148,4.53286,0,0,5,0,0,0,0
-0.00279871,-0.0252148,4.53286,0,0,5,0,0,0,0
-0.00279871,-0.0252148,4.53286,0,0,5,0,0,0,0
-0.00250828,-0.0254433,4.53404,0,0,5,0,0,0,0
-0.00250828,-0.0254433,4.53404,0,0,5,0,0,0,0
-0.00215563,-0.0256318,4.53578,0,0,5,0,0,0,0
-0.00215563,-0.0256318,4.53578,0,0,5,0,0,0,0
-0.00215563,-0.0256318,4.53578,0,0,5,0,0,0,0
-0.00197723,-0.0256617,4.53689,0,0,5,0,0,0,0
-0.00197723,-0.0256617,4.53689,0,0,5,0,0,0,0
-0.00182278,-0.0256272,4.53794,0,0,5,0,0,0,0
-0.00182278,-0.0256272,4.53794,0,0,5,0,0,0,0
-0.00182278,-0.0256272,4.53794,0,0,5,0,0,0,0
-0.00153731,-0.0254357,4.53948,0,0,5,0,0,0,0
-0.00153731,-0.0254357,4.53948,0,0,5,0,0,0,0
-0.00153731,-0.0254357,4.53948,0,0,5,0,0,0,0
-0.00127755,-0.0252093,4.54051,0,0,5,0,0,0,0
-0.00127755,-0.0252093,4.54051,0,0,5,0,0,0,0
-0.000826037,-0.0245965,4.54197,0,0,5,0,0,0,0
-0.000826037,-0.0245965,4.54197,0,0,5,0,0,0,0
-0.000826037,-0.0245965,4.54197,0,0,5,0,0,0,0
-0.00050093,-0.0240393,4.54292,0,0,5,0,0,0,0
-0.00050093,-0.0240393,4.54292,0,0,5,0,0,0,0
-0.00050093,-0.0240393,4.54292,0,0,5,0,0,0,0
-8.50726e-05,-0.0229941,4.54437,0,0,5,0,0,0,0
-8.50726e-05,-0.0229941,4.54437,0,0,5,0,0,0,0
-8.50726e-05,-0.0229941,4.54437,0,0,5,0,0,0,0
9.55449e-05,-0.0221382,4.54534,0,0,5,0,0,0,0
9.55449e-05,-0.0221382,4.54534,0,0,5,0,0,0,0
0.000202355,-0.0212372,4.54631,0,0,5,0,0,0,0
0.000202355,-0.0212372,4.54631,0,0,5,0,0,0,0
0.000202355,-0.0212372,4.54631,0,0,5,0,0,0,0
0.000202355,-0.0212372,4.54631,0,0,5,0,0,0,0
0.000323663,-0.0197495,4.54779,0,0,5,0,0,0,0
0.000323663,-0.0197495,4.54779,0,0,5,0,0,0,0
0.000472117,-0.0181616,4.54927,0,0,5,0,0,0,0
0.000472117,-0.0181616,4.54927,0,0,5,0,0,0,0
0.000472117,-0.0181616,4.54927,0,0,5,0,0,0,0
0.000613756,-0.0170254,4.55024,0,0,5,0,0,0,0
0.000613756,-0.0170254,4.55024,0,0,5,0,0,0,0
0.000613756,-0.0170254,4.55024,0,0,5,0,0,0,0
0.000860497,-0.0151712,4.5516,0,0,5,0,0,0,0
0.000860497,-0.0151712,4.5516,0,0,5,0,0,0,0
0.000987248,-0.0138368,4.55253,0,0,5,0,0,0,0
0.000987248,-0.0138368,4.55253,0,0,5,0,0,0,0
0.000987248,-0.0138368,4.55253,0,0,5,0,0,0,0
0.00107451,-0.0117259,4.55385,0,0,5,0,0,0,0
0.00107451,-0.0117259,4.55385,0,0,5,0,0,0,0
0.00103185,-0.0102695,4.55469,0,0,5,0,0,0,0
0.00103185,-0.0102695,4.55469,0,0,5,0,0,0,0
0.00103185,-0.0102695,4.55469,0,0,5,0,0,0,0
0.000884714,-0.00805688,4.5559,0,0,5,0,0,0,0
0.000884714,-0.00805688,4.5559,0,0,5,0,0,0,0
0.000884714,-0.00805688,4.5559,0,0,5,0,0,0,0
0.000774613,-0.00659287,4.55668,0,0,5,0,0,0,0
0.000774613,-0.00659287,4.55668,0,0,5,0,0,0,0
0.000670073,-0.00438014,4.5578,0,0,5,0,0,0,0
0.000670073,-0.00438014,4.5578,0,0,5,0,0,0,0
0.000670073,-0.00438014,4.5578,0,0,5,0,0,0,0
0.000623166,-0.00288224,4.55848,0,0,5,0,0,0,0
0.000623166,-0.00288224,4.55848,0,0,5,0,0,0,0
0.000503224,-0.000585399,4.55947,0,0,5,0,0,0,0
0.000503224,-0.000585399,4.55947,0,0,5,0,0,0,0
0.000503224,-0.000585399,4.55947,0,0,5,0,0,0,0
0.000216749,0.00174879,4.56048,0,0,5,0,0,0,0
0.000216749,0.00174879,4.56048,0,0,5,0,0,0,0
-9.07329e-05,0.00328961,4.5611,0,0,5,0,0,0,0
-9.07329e-05,0.00328961,4.5611,0,0,5,0,0,0,0
-9.07329e-05,0.00328961,4.5611,0,0,5,0,0,0,0
-0.000469125,0.00479967,4.56168,0,0,5,0,0,0,0
-0.000469125,0.00479967,4.56168,0,0,5,0,0,0,0
-0.000469125,0.00479967,4.56168,0,0,5,0,0,0,0
-0.00107133,0.00700164,4.56256,0,0,5,0,0,0,0
-0.00107133,0.00700164,4.56256,0,0,5,0,0,0,0
-0.00168663,0.00908993,4.56335,0,0,5,0,0,0,0
-0.00168663,0.00908993,4.56335,0,0,5,0,0,0,0
-0.00168663,0.00908993,4.56335,0,0,5,0,0,0,0
-0.00204684,0.0104928,4.56387,0,0,5,0,0,0,0
-0.00204684,0.0104928,4.56387,0,0,5,0,0,0,0
-0.00244009,0.011833,4.56431,0,0,5,0,0,0,0
-0.00244009,0.011833,4.56431,0,0,5,0,0,0,0
-0.00244009,0.011833,4.56431,0,0,5,0,0,0,0
-0.00309448,0.013823,4.56499,0,0,5,0,0,0,0
-0.00309448,0.013823,4.56499,0,0,5,0,0,0,0
-0.00360645,0.0150845,4.5654,0,0,5,0,0,0,0
-0.00360645,0.0150845,4.5654,0,0,5,0,0,0,0
-0.00360645,0.0150845,4.5654,0,0,5,0,0,0,0
-0.00444821,0.0168502,4.5659,0,0,5,0,0,0,0
-0.00444821,0.0168502,4.5659,0,0,5,0,0,0,0
-0.00444821,0.0168502,4.5659,0,0,5,0,0,0,0
-0.00500989,0.0179464,4.56623,0,0,5,0,0,0,0
-0.00500989,0.0179464,4.56623,0,0,5,0,0,0,0
-0.00500989,0.0179464,4.56623,0,0,5,0,0,0,0
-0.00581277,0.019425,4.56662,0,0,5,0,0,0,0
-0.00581277,0.019425,4.56662,0,0,5,0,0,0,0
-0.00628269,0.0203461,4.56681,0,0,5,0,0,0,0
-0.00628269,0.0203461,4.56681,0,0,5,0,0,0,0
-0.00628269,0.0203461,4.56681,0,0,5,0,0,0,0
-0.0069408,0.0216553,4.56706,0,0,5,0,0,0,0
-0.0069408,0.0216553,4.56706,0,0,5,0,0,0,0
-0.0073795,0.0224126,4.56715,0,0,5,0,0,0,0
-0.0073795,0.0224126,4.56715,0,0,5,0,0,0,0
-0.0073795,0.0224126,4.56715,0,0,5,0,0,0,0
-0.00809377,0.0234101,4.56728,0,0,5,0,0,0,0
-0.00809377,0.0234101,4.56728,0,0,5,0,0,0,0
-0.00809377,0.0234101,4.56728,0,0,5,0,0,0,0
-0.0085813,0.0239148,4.56728,0,0,5,0,0,0,0
-0.0085813,0.0239148,4.56728,0,0,5,0,0,0,0
-0.00925357,0.0244406,4.56729,0,0,5,0,0,0,0
-0.00925357,0.0244406,4.56729,0,0,5,0,0,0,0
-0.00961075,0.0246677,4.56734,0,0,5,0,0,0,0
-0.00961075,0.0246677,4.56734,0,0,5,0,0,0,0
-0.00961075,0.0246677,4.56734,0,0,5,0,0,0,0
-0.00993882,0.0247894,4.56737,0,0,5,0,0,0,0
-0.00993882,0.0247894,4.56737,0,0,5,0,0,0,0
-0.00993882,0.0247894,4.56737,0,0,5,0,0,0,0
-0.0100539,0.0247852,4.56739,0,0,5,0,0,0,0
-0.0100539,0.0247852,4.56739,0,0,5,0,0,0,0
-0.0100901,0.0245755,4.56737,0,0,5,0,0,0,0
-0.0100901,0.0245755,4.56737,0,0,5,0,0,0,0
